fbi_code,feature,importance
06,drugs_datura_longitude,0.00121248481501834
06,money_midas_longitude,0.0019182419750946545
06,money_mony_longitude,0.0021895479167616722
06,money_gold_longitude,0.0011955766797968111
06,money_golden_longitude,0.0015673897398824613
06,money_goldfinger_longitude,0.0013031099725392737
06,money_goldreich_longitude,0.0017614990506564215
06,money_silver_longitude,0.002422617771533821
06,fire_pyrrhus_longitude,0.0013668239530740273
06,fire_burnett_longitude,0.001835249282224056
06,fire_burney_longitude,0.0016395800313843756
06,fire_burns_longitude,0.0024069297237123036
06,fire_burnim_longitude,0.0025315174112668943
06,fire_fireman_longitude,0.001601574568247279
06,obstacles_alu_longitude,0.0017175789372643796
06,obstacles_hinderer_longitude,0.0017276295859713613
06,obstacles_lysistrata_longitude,0.0025873039421548194
06,dishonesty_lie_longitude,0.0029572578859487987
06,dishonesty_swindle_longitude,0.0019731573819458327
06,dishonesty_cardea_longitude,0.005228739040318064
06,computer_hack_longitude,0.001430327950830227
06,computer_hackman_longitude,0.0013528659254327324
06,law_justice_polizzi_longitude,0.002285836109123491
06,law_justice_polit_longitude,0.0013410970323188235
06,law_justice_justitia_longitude,0.002770643694197204
06,law_justice_dike_longitude,0.0019134794498243434
06,law_justice_themis_longitude,0.004200450629682225
06,law_justice_richthammer_longitude,0.002064634007534459
06,localization_chicago_longitude,0.0022236804599895022
06,localization_chikako_longitude,0.002163808579349147
06,localization_cook_longitude,0.0031865365495214776
06,aggression_composite,0.0026281976451990995
06,mayhem_composite,0.0023642315690925297
06,explosive_composite,0.004682684910190551
06,victims_pain_composite,0.003269689044105758
06,death_composite,0.003357839228475778
06,firearms_composite,0.01001956698443498
06,knives_composite,0.00496622608128782
06,prostitution_composite,0.003511601593240872
06,drugs_composite,0.0025248381976352425
06,money_composite,0.0020072190165025794
06,fire_composite,0.0022510236282945613
06,obstacles_composite,0.0026291032138296543
06,dishonesty_composite,0.0029188302100742435
06,computer_composite,0.0014125443529412946
06,law_justice_composite,0.0026222592373738463
06,localization_composite,0.0038836300935972405
07,27,1.1974251041829205e-06
07,sun_longitude,0.0015524787172878226
07,moon_longitude,0.003188581713945791
07,mercury_longitude,0.002592156378975498
07,venus_longitude,0.0014685067233908722
07,mars_longitude,0.0016102178405110598
07,jupiter_longitude,0.013736442276967001
07,saturn_longitude,0.036702663178903874
07,uranus_longitude,0.0832414414823189
07,neptune_longitude,0.0470830921720409
07,pluto_longitude,0.031976128944747884
07,moon_phase,0.0030633684237228345
07,moon_distance,0.0023746623040501783
07,ascendant,0.0019427158530693851
07,midheaven,0.0015120730919476338
07,north_node,0.04087753315333001
07,south_node,0.020787981033430426
07,mercury_retrograde,0.00011929046739776833
07,eclipse_proximity,0.0017887835580091395
07,conjunctions,0.0009549980356001865
07,oppositions,0.0007592896935725201
07,squares,0.0011743349147606437
07,sun_dignity,2.762411025435972e-05
07,moon_dignity,0.0003077986534906014
07,mercury_dignity,7.612118034226514e-05
07,aggression_eris_longitude,0.05236711881873922
07,aggression_nessus_longitude,0.14058027876424725
07,aggression_ate_longitude,0.002937007315341867
07,aggression_orcus_longitude,0.06833661380342987
07,aggression_amycus_longitude,0.0011398733306494985
07,aggression_thereus_longitude,0.001368806356393763
07,aggression_kleinman_longitude,0.003451104120716098
07,aggression_sekhmet_longitude,0.0028508706335111118
07,aggression_tyson_longitude,0.003100876128601668
07,aggression_schubart_longitude,0.0013744388470256746
07,aggression_aristaeus_longitude,0.0012798258155715455
07,aggression_toro_longitude,0.002018879985688044
07,aggression_amphimachus_longitude,0.0013092372533130571
07,aggression_balbastre_longitude,0.0022051878861354323
07,mayhem_rhiphonos_longitude,0.016195693175646616
07,mayhem_chaos_longitude,0.04895883801871032
07,mayhem_phaeton_longitude,0.0008959903749165763
07,mayhem_wild_longitude,0.002697596889737654
07,mayhem_hybris_longitude,0.0035486095937901623
07,mayhem_hel_longitude,0.001984969835826885
07,mayhem_apophis_longitude,0.0016148109888062916
07,explosive_pholus_longitude,0.07265776560097373
07,explosive_tl66_longitude,0.005256537750951275
07,explosive_bomben_longitude,0.0010968088310612416
07,explosive_bombig_longitude,0.0017628907218895297
07,explosive_bam_longitude,0.0013312778012149924
07,explosive_salpeter_longitude,0.0028328660220758427
07,explosive_salpetriere_longitude,0.004091080479504966
07,victims_pain_sedna_longitude,0.0025495273476548977
07,victims_pain_chiron_longitude,0.06825906313132238
07,victims_pain_dejanira_longitude,0.002509317768520714
07,victims_pain_nyctimene_longitude,0.004463222531161778
07,victims_pain_sado_longitude,0.0022632177420817924
07,victims_pain_paine_longitude,0.0023627446262803674
07,victims_pain_lacrimosa_longitude,0.0016919565096244254
07,victims_pain_grieve_longitude,0.00174379957679638
07,victims_pain_sisyphus_longitude,0.0016953194157257104
07,death_kaali_longitude,0.00203186980568094
07,death_crantor_longitude,0.0012560265174383384
07,death_pyramus_longitude,0.0011743227376418898
07,death_thisbe_longitude,0.002672959556630071
07,death_eurydike_longitude,0.0032927092438316116
07,firearms_gunn_longitude,0.003240827745127622
07,firearms_gunnie_longitude,0.0017434665279089728
07,firearms_gunma_longitude,0.002725927266957582
07,firearms_shotwell_longitude,0.0008090683773870228
07,knives_cutts_longitude,0.0009510858695095403
07,knives_cutillo_longitude,0.0008299017283786526
07,knives_sharp_longitude,0.0011295169815352015
07,prostitution_pylenor_longitude,0.0014630254613892642
07,prostitution_kythera_longitude,0.001729613484554849
07,prostitution_poutanen_longitude,0.002229963138393022
07,prostitution_messalina_longitude,0.0016216207448051239
07,prostitution_slettebak_longitude,0.00310181783342019
07,prostitution_lust_longitude,0.0031200994174020802
07,drugs_dionysus_longitude,0.0012061185267767394
07,drugs_bacchus_longitude,0.0030281817545065007
07,drugs_beer_longitude,0.0035887468316696176
07,drugs_syringa_longitude,0.006153472830850812
07,drugs_syrinx_longitude,0.001848354642063058
07,drugs_pillmore_longitude,0.0009763832458971202
07,drugs_datura_longitude,0.0009765781347971846
07,money_midas_longitude,0.0011632633479115176
07,money_mony_longitude,0.001879536732880004
07,money_gold_longitude,0.004695754144913145
07,money_golden_longitude,0.001655438345350749
07,money_goldfinger_longitude,0.0016979428431308685
07,money_goldreich_longitude,0.0013858648031888363
07,money_silver_longitude,0.001933181405011693
07,fire_pyrrhus_longitude,0.0016356991354174151
07,fire_burnett_longitude,0.003679723856145387
07,fire_burney_longitude,0.0017999568521936506
07,fire_burns_longitude,0.00257807062276801
07,fire_burnim_longitude,0.0014681888166886117
07,fire_fireman_longitude,0.0014105278966597878
07,obstacles_alu_longitude,0.0011235600079835708
07,obstacles_hinderer_longitude,0.001614180015952952
07,obstacles_lysistrata_longitude,0.00340635232460765
07,dishonesty_lie_longitude,0.004259578492975252
07,dishonesty_swindle_longitude,0.0019412424854118068
07,dishonesty_cardea_longitude,0.00165202503454303
07,computer_hack_longitude,0.001977191836386641
07,computer_hackman_longitude,0.000977558685965529
07,law_justice_polizzi_longitude,0.004369413664984673
07,law_justice_polit_longitude,0.001530765417985119
07,law_justice_justitia_longitude,0.0018607157792901268
07,law_justice_dike_longitude,0.0030555853441350234
07,law_justice_themis_longitude,0.007959461717103208
07,law_justice_richthammer_longitude,0.001773904234502846
07,localization_chicago_longitude,0.0008880166920975123
07,localization_chikako_longitude,0.0019369470717077676
07,localization_cook_longitude,0.0013059038247880776
07,aggression_composite,0.0037593557704917067
07,mayhem_composite,0.0025398797452176494
07,explosive_composite,0.0019482531683123565
07,victims_pain_composite,0.0042091105767666625
07,death_composite,0.003662601690345422
07,firearms_composite,0.005478807210624079
07,knives_composite,0.0013753916102312714
07,prostitution_composite,0.002807935197863043
07,drugs_composite,0.0032982714434839043
07,money_composite,0.0021316966720689207
07,fire_composite,0.0015581472479268468
07,obstacles_composite,0.0020939682623568674
07,dishonesty_composite,0.0014493022174140392
07,computer_composite,0.001425586775082597
07,law_justice_composite,0.002833943543884965
07,localization_composite,0.0022070339098859424
08A,27,0.00010490803551379593
08A,sun_longitude,0.022507407766368216
08A,moon_longitude,0.00771758620911031
08A,mercury_longitude,0.0239041929547792
08A,venus_longitude,0.016605270425849927
08A,mars_longitude,0.005887397663969321
08A,jupiter_longitude,0.010535001005510459
08A,saturn_longitude,0.01954856912197367
08A,uranus_longitude,0.051379396811742674
08A,neptune_longitude,0.036210377261761455
08A,pluto_longitude,0.027459726968339364
08A,moon_phase,0.007528921878232666
08A,moon_distance,0.006910385433588988
08A,ascendant,0.015710702711868755
08A,midheaven,0.026114357885252425
08A,north_node,0.02013234004829034
08A,south_node,0.02582767056524224
08A,mercury_retrograde,0.00018591403404957514
08A,eclipse_proximity,0.003933887675556289
08A,conjunctions,0.002152154939342654
08A,oppositions,0.0016083060222780107
08A,squares,0.0031219581006090933
08A,sun_dignity,0.00026183006928875204
08A,moon_dignity,0.0006232968647404286
08A,mercury_dignity,0.00017052065491688682
08A,aggression_eris_longitude,0.03590873946403014
08A,aggression_nessus_longitude,0.07066709246823219
08A,aggression_ate_longitude,0.002210743616389377
08A,aggression_orcus_longitude,0.04565182766494456
08A,aggression_amycus_longitude,0.0032383320127823047
08A,aggression_thereus_longitude,0.003387469111330034
08A,aggression_kleinman_longitude,0.004032562795611766
08A,aggression_sekhmet_longitude,0.0028885006249942903
08A,aggression_tyson_longitude,0.0020467764017386755
08A,aggression_schubart_longitude,0.0024895147151918866
08A,aggression_aristaeus_longitude,0.003317878346514128
08A,aggression_toro_longitude,0.003086066092881084
08A,aggression_amphimachus_longitude,0.004478133240626441
08A,aggression_balbastre_longitude,0.002213200840724956
08A,mayhem_rhiphonos_longitude,0.005004080535685935
08A,mayhem_chaos_longitude,0.04882420898911333
08A,mayhem_phaeton_longitude,0.003878324060800908
08A,mayhem_wild_longitude,0.003187760481023736
08A,mayhem_hybris_longitude,0.0021655511623450184
08A,mayhem_hel_longitude,0.002475337975577905
08A,mayhem_apophis_longitude,0.005017596359002805
08A,explosive_pholus_longitude,0.03846572574519007
08A,explosive_tl66_longitude,0.0025170819206305844
08A,explosive_bomben_longitude,0.002284652546819817
08A,explosive_bombig_longitude,0.003227352152214837
08A,explosive_bam_longitude,0.0036318579520552272
08A,explosive_salpeter_longitude,0.002613008311658027
08A,explosive_salpetriere_longitude,0.0023218718301099882
08A,victims_pain_sedna_longitude,0.017380802188515145
08A,victims_pain_chiron_longitude,0.06446708614735068
08A,victims_pain_dejanira_longitude,0.0037754952112002377
08A,victims_pain_nyctimene_longitude,0.0034516555750215756
08A,victims_pain_sado_longitude,0.0034399936616977696
08A,victims_pain_paine_longitude,0.0030551449998461504
08A,victims_pain_lacrimosa_longitude,0.0039297016719472295
08A,victims_pain_grieve_longitude,0.005372520114213765
08A,victims_pain_sisyphus_longitude,0.002973782740444158
08A,death_kaali_longitude,0.0032043389293384865
08A,death_crantor_longitude,0.003949176544546807
08A,death_pyramus_longitude,0.00332921990234578
08A,death_thisbe_longitude,0.0027465691502678805
08A,death_eurydike_longitude,0.003551069673395814
08A,firearms_gunn_longitude,0.004791575757263552
08A,firearms_gunnie_longitude,0.0036033050800573308
08A,firearms_gunma_longitude,0.0022554061814242755
08A,firearms_shotwell_longitude,0.0023103070331952007
08A,knives_cutts_longitude,0.0030701569319355687
08A,knives_cutillo_longitude,0.003215366838682319
08A,knives_sharp_longitude,0.0027453940870123044
08A,prostitution_pylenor_longitude,0.0030919675132195833
08A,prostitution_kythera_longitude,0.0022952068250781956
08A,prostitution_poutanen_longitude,0.003917580818306124
08A,prostitution_messalina_longitude,0.003244927697139282
08A,prostitution_slettebak_longitude,0.00277513078739193
08A,prostitution_lust_longitude,0.0040071540116167845
08A,drugs_dionysus_longitude,0.0028361148495148216
08A,drugs_bacchus_longitude,0.0020324777999621057
08A,drugs_beer_longitude,0.0028568975833989903
08A,drugs_syringa_longitude,0.003212262446505699
08A,drugs_syrinx_longitude,0.0022749980933299218
08A,drugs_pillmore_longitude,0.003772877335681671
08A,drugs_datura_longitude,0.00192883129452289
08A,money_midas_longitude,0.001683419781619141
08A,money_mony_longitude,0.002694509609906728
08A,money_gold_longitude,0.0024831191242350105
08A,money_golden_longitude,0.002831814996066217
08A,money_goldfinger_longitude,0.002684926345827382
08A,money_goldreich_longitude,0.004920761964441666
08A,money_silver_longitude,0.0034012922500114367
08A,fire_pyrrhus_longitude,0.0023778334559677356
08A,fire_burnett_longitude,0.0030525280147108112
08A,fire_burney_longitude,0.0028647424369040012
08A,fire_burns_longitude,0.003140590461383279
08A,fire_burnim_longitude,0.002446106993322539
08A,fire_fireman_longitude,0.002425499506369704
08A,obstacles_alu_longitude,0.004140986504782248
08A,obstacles_hinderer_longitude,0.005645798712727592
08A,obstacles_lysistrata_longitude,0.002263670270358526
08A,dishonesty_lie_longitude,0.0034792060462788352
08A,dishonesty_swindle_longitude,0.00235960255623902
08A,dishonesty_cardea_longitude,0.0036671086380107142
08A,computer_hack_longitude,0.0037454785610859164
08A,computer_hackman_longitude,0.0025927019867357224
08A,law_justice_polizzi_longitude,0.0027595638479624533
08A,law_justice_polit_longitude,0.0018162732935242593
08A,law_justice_justitia_longitude,0.002215912325615065
08A,law_justice_dike_longitude,0.0035446809097737404
08A,law_justice_themis_longitude,0.002547365283607114
08A,law_justice_richthammer_longitude,0.0030286252366321198
08A,localization_chicago_longitude,0.004959967255934462
08A,localization_chikako_longitude,0.002219510882913068
08A,localization_cook_longitude,0.005171008253794609
08A,aggression_composite,0.0052986468997348515
08A,mayhem_composite,0.003910850093367266
08A,explosive_composite,0.0033415545477814158
08A,victims_pain_composite,0.004673387779953377
08A,death_composite,0.002790789468243919
08A,firearms_composite,0.007542028281561934
08A,knives_composite,0.0033704587515821925
08A,prostitution_composite,0.006368771548061359
08A,drugs_composite,0.0034384096981705907
08A,money_composite,0.003738407946836553
08A,fire_composite,0.002770519455786746
08A,obstacles_composite,0.007290703391680991
08A,dishonesty_composite,0.004983280109476308
08A,computer_composite,0.0023248861687814714
08A,law_justice_composite,0.0057567885021262396
08A,localization_composite,0.006998087848348161
08B,27,2.608954276931876e-05
08B,sun_longitude,0.0072608543184383935
08B,moon_longitude,0.003164323317769345
08B,mercury_longitude,0.009516228572284548
08B,venus_longitude,0.004221491731446497
08B,mars_longitude,0.002548245641267494
08B,jupiter_longitude,0.0038171333389642494
08B,saturn_longitude,0.0849361256137917
08B,uranus_longitude,0.039085647839409196
08B,neptune_longitude,0.09322124009373012
08B,pluto_longitude,0.06349103834684554
08B,moon_phase,0.0037653806097257213
08B,moon_distance,0.0037572327927957922
08B,ascendant,0.0044626068243684
08B,midheaven,0.009226556854216191
08B,north_node,0.017018041081456187
08B,south_node,0.01689642027669645
08B,mercury_retrograde,8.26588807542717e-05
08B,eclipse_proximity,0.0021453018246480084
08B,conjunctions,0.0010093117725624382
08B,oppositions,0.002287575911764567
08B,squares,0.0014875614607389258
08B,sun_dignity,7.373536414814768e-05
08B,moon_dignity,0.0005399349439278066
08B,mercury_dignity,0.00011310788865248313
08B,aggression_eris_longitude,0.09355305259379733
08B,aggression_nessus_longitude,0.02872275873919375
08B,aggression_ate_longitude,0.0016088071679326594
08B,aggression_orcus_longitude,0.1047363581042323
08B,aggression_amycus_longitude,0.0014633473447006476
08B,aggression_thereus_longitude,0.0017338501489292983
08B,aggression_kleinman_longitude,0.0012668880650618592
08B,aggression_sekhmet_longitude,0.0015509322676588969
08B,aggression_tyson_longitude,0.0015119878960662336
08B,aggression_schubart_longitude,0.0012079993156811897
08B,aggression_aristaeus_longitude,0.0009740813736892634
08B,aggression_toro_longitude,0.0019016090173806046
08B,aggression_amphimachus_longitude,0.002256167714038152
08B,aggression_balbastre_longitude,0.0015974062210988085
08B,mayhem_rhiphonos_longitude,0.0030949740327320613
08B,mayhem_chaos_longitude,0.045312052134047286
08B,mayhem_phaeton_longitude,0.0012056518392578478
08B,mayhem_wild_longitude,0.0010597709937680306
08B,mayhem_hybris_longitude,0.0011556558919532535
08B,mayhem_hel_longitude,0.0011940030145921473
08B,mayhem_apophis_longitude,0.003306951833956395
08B,explosive_pholus_longitude,0.09400467276954201
08B,explosive_tl66_longitude,0.0015212892849855795
08B,explosive_bomben_longitude,0.0013692382903153397
08B,explosive_bombig_longitude,0.00207004832921852
08B,explosive_bam_longitude,0.000973601659026749
08B,explosive_salpeter_longitude,0.0013957417994159048
08B,explosive_salpetriere_longitude,0.0016919953741023265
08B,victims_pain_sedna_longitude,0.007793153122944879
08B,victims_pain_chiron_longitude,0.07456543040084282
08B,victims_pain_dejanira_longitude,0.0014841136026646506
08B,victims_pain_nyctimene_longitude,0.0015309566223456633
08B,victims_pain_sado_longitude,0.0011579228396891078
08B,victims_pain_paine_longitude,0.0014377885439432303
08B,victims_pain_lacrimosa_longitude,0.0013982839174396802
08B,victims_pain_grieve_longitude,0.0021186776476894817
08B,victims_pain_sisyphus_longitude,0.0011501965759383396
08B,death_kaali_longitude,0.001558002823969657
08B,death_crantor_longitude,0.0014524415459059043
08B,death_pyramus_longitude,0.0014021989263737899
08B,death_thisbe_longitude,0.0015833884513698035
08B,death_eurydike_longitude,0.001161423555696891
08B,firearms_gunn_longitude,0.001628782911880505
08B,firearms_gunnie_longitude,0.001303362950238307
08B,firearms_gunma_longitude,0.0026041231028465627
08B,firearms_shotwell_longitude,0.0011550152970258825
08B,knives_cutts_longitude,0.0012666829353892533
08B,knives_cutillo_longitude,0.0014478322948613866
08B,knives_sharp_longitude,0.0018346068426957154
08B,prostitution_pylenor_longitude,0.0010651924886767748
08B,prostitution_kythera_longitude,0.0009155904211149733
08B,prostitution_poutanen_longitude,0.0011848298397567163
08B,prostitution_messalina_longitude,0.0013956829921540014
08B,prostitution_slettebak_longitude,0.0019056992664149524
08B,prostitution_lust_longitude,0.0028374199918951987
08B,drugs_dionysus_longitude,0.0016484600519347365
08B,drugs_bacchus_longitude,0.0021305286865625057
08B,drugs_beer_longitude,0.0012905911066146236
08B,drugs_syringa_longitude,0.0012836707397106564
08B,drugs_syrinx_longitude,0.0010390510490952745
08B,drugs_pillmore_longitude,0.0011173082140396543
08B,drugs_datura_longitude,0.001695910342832326
08B,money_midas_longitude,0.000989239952239763
08B,money_mony_longitude,0.001731852620061312
08B,money_gold_longitude,0.0013114072316960934
08B,money_golden_longitude,0.0009014919991458159
08B,money_goldfinger_longitude,0.0014796479075984842
08B,money_goldreich_longitude,0.0016541004631086878
08B,money_silver_longitude,0.0016827792504637675
08B,fire_pyrrhus_longitude,0.0013276925355305705
08B,fire_burnett_longitude,0.0008878796748281137
08B,fire_burney_longitude,0.001793874921312308
08B,fire_burns_longitude,0.0012904511032934018
08B,fire_burnim_longitude,0.0013925739224947165
08B,fire_fireman_longitude,0.001432972192899813
08B,obstacles_alu_longitude,0.0011240020923987942
08B,obstacles_hinderer_longitude,0.0014790087867385948
08B,obstacles_lysistrata_longitude,0.0012974012925033049
08B,dishonesty_lie_longitude,0.0020492235349806967
08B,dishonesty_swindle_longitude,0.00116706289491323
08B,dishonesty_cardea_longitude,0.0025109149834196243
08B,computer_hack_longitude,0.0007826572889232411
08B,computer_hackman_longitude,0.0010387942434493735
08B,law_justice_polizzi_longitude,0.001204023367404567
08B,law_justice_polit_longitude,0.0014803894869724688
08B,law_justice_justitia_longitude,0.0008979747416577871
08B,law_justice_dike_longitude,0.0014264088396098093
08B,law_justice_themis_longitude,0.0016283346097378027
08B,law_justice_richthammer_longitude,0.0010632980791477073
08B,localization_chicago_longitude,0.0012557632291314241
08B,localization_chikako_longitude,0.0014934633368504351
08B,localization_cook_longitude,0.002629272886075955
08B,aggression_composite,0.0019249636652231262
08B,mayhem_composite,0.0032330506930793755
08B,explosive_composite,0.002893371764254153
08B,victims_pain_composite,0.002826920188662656
08B,death_composite,0.002927779361153061
08B,firearms_composite,0.010127538404772898
08B,knives_composite,0.004797898733760917
08B,prostitution_composite,0.003866907287314803
08B,drugs_composite,0.003660789388545184
08B,money_composite,0.0016363171513504315
08B,fire_composite,0.0018035101437110063
08B,obstacles_composite,0.0020703786318208863
08B,dishonesty_composite,0.0027077794849789255
08B,computer_composite,0.0010208983845259075
08B,law_justice_composite,0.0017577618385850862
08B,localization_composite,0.002201119247573795
09,27,0.0002053493546803253
09,sun_longitude,0.010888512494637174
09,moon_longitude,0.01670598608982004
09,mercury_longitude,0.01504825647869384
09,venus_longitude,0.011564640322811412
09,mars_longitude,0.008693318332465243
09,jupiter_longitude,0.01053533233696227
09,saturn_longitude,0.03246840218612054
09,uranus_longitude,0.01966175004416957
09,neptune_longitude,0.0407525625441575
09,pluto_longitude,0.027653444117235713
09,moon_phase,0.01796351140391179
09,moon_distance,0.016509424287739067
09,ascendant,0.012884455442779885
09,midheaven,0.012476131007557957
09,north_node,0.011590546167224098
09,south_node,0.013048216331621329
09,mercury_retrograde,0.0005088051792492825
09,eclipse_proximity,0.010129355942968845
09,conjunctions,0.005375601847853795
09,oppositions,0.005552491537382551
09,squares,0.0071801700416277625
09,sun_dignity,0.00032766532650177564
09,moon_dignity,0.0013379799300887777
09,mercury_dignity,0.000316131523899298
09,aggression_eris_longitude,0.03719490019573252
09,aggression_nessus_longitude,0.018798906025107972
09,aggression_ate_longitude,0.00496012604377505
09,aggression_orcus_longitude,0.044839978375047565
09,aggression_amycus_longitude,0.0036346938167966946
09,aggression_thereus_longitude,0.00546869079115949
09,aggression_kleinman_longitude,0.0045213316141211966
09,aggression_sekhmet_longitude,0.003585211669204857
09,aggression_tyson_longitude,0.00524032918622061
09,aggression_schubart_longitude,0.00439352561431801
09,aggression_aristaeus_longitude,0.004408252306862105
09,aggression_toro_longitude,0.004401258100147391
09,aggression_amphimachus_longitude,0.005169999095271604
09,aggression_balbastre_longitude,0.004770444693247867
09,mayhem_rhiphonos_longitude,0.0033182530595716273
09,mayhem_chaos_longitude,0.019129262096198238
09,mayhem_phaeton_longitude,0.004038321641673881
09,mayhem_wild_longitude,0.0038384990135689567
09,mayhem_hybris_longitude,0.003284835302008699
09,mayhem_hel_longitude,0.003994567923512907
09,mayhem_apophis_longitude,0.009562504579739223
09,explosive_pholus_longitude,0.04369485005983018
09,explosive_tl66_longitude,0.004281059900734519
09,explosive_bomben_longitude,0.004893763889516392
09,explosive_bombig_longitude,0.002916822444714534
09,explosive_bam_longitude,0.005131825275688963
09,explosive_salpeter_longitude,0.004489045357520456
09,explosive_salpetriere_longitude,0.006503616776138326
09,victims_pain_sedna_longitude,0.0121295727199972
09,victims_pain_chiron_longitude,0.024285207118870056
09,victims_pain_dejanira_longitude,0.005391154298025283
09,victims_pain_nyctimene_longitude,0.004351891339042085
09,victims_pain_sado_longitude,0.00447601919666432
09,victims_pain_paine_longitude,0.004143770230325745
09,victims_pain_lacrimosa_longitude,0.004596263818097615
09,victims_pain_grieve_longitude,0.004323867873944229
09,victims_pain_sisyphus_longitude,0.006100877478559986
09,death_kaali_longitude,0.005120024577386594
09,death_crantor_longitude,0.0047646642632691635
09,death_pyramus_longitude,0.004854817680264785
09,death_thisbe_longitude,0.004385523972278164
09,death_eurydike_longitude,0.0039475086650574915
09,firearms_gunn_longitude,0.002931223984421937
09,firearms_gunnie_longitude,0.004635751693625501
09,firearms_gunma_longitude,0.004740562569202258
09,firearms_shotwell_longitude,0.003797483139615338
09,knives_cutts_longitude,0.004616472062403692
09,knives_cutillo_longitude,0.0053961575281432075
09,knives_sharp_longitude,0.005163657103746972
09,prostitution_pylenor_longitude,0.004349450270330022
09,prostitution_kythera_longitude,0.0029039037037593253
09,prostitution_poutanen_longitude,0.004290857468028408
09,prostitution_messalina_longitude,0.004775210890054719
09,prostitution_slettebak_longitude,0.00445804529224391
09,prostitution_lust_longitude,0.004542657897218129
09,drugs_dionysus_longitude,0.005796498626620055
09,drugs_bacchus_longitude,0.004659301037024711
09,drugs_beer_longitude,0.0035222814254358497
09,drugs_syringa_longitude,0.004419117575461409
09,drugs_syrinx_longitude,0.004450054937651014
09,drugs_pillmore_longitude,0.00498679325091518
09,drugs_datura_longitude,0.004728559793690207
09,money_midas_longitude,0.0031629431230689605
09,money_mony_longitude,0.004601267232632819
09,money_gold_longitude,0.0035836738303447343
09,money_golden_longitude,0.003916516351254698
09,money_goldfinger_longitude,0.004337891040165606
09,money_goldreich_longitude,0.005109389441430712
09,money_silver_longitude,0.005015566562606985
09,fire_pyrrhus_longitude,0.00500880255781494
09,fire_burnett_longitude,0.004221539369811481
09,fire_burney_longitude,0.003210323510655716
09,fire_burns_longitude,0.00464396964103045
09,fire_burnim_longitude,0.004155595473965869
09,fire_fireman_longitude,0.0054588929713750975
09,obstacles_alu_longitude,0.006309081473766739
09,obstacles_hinderer_longitude,0.004676348360791973
09,obstacles_lysistrata_longitude,0.0036815831029471334
09,dishonesty_lie_longitude,0.004578781890068201
09,dishonesty_swindle_longitude,0.0036714148696463233
09,dishonesty_cardea_longitude,0.005015311967317946
09,computer_hack_longitude,0.004610644627007494
09,computer_hackman_longitude,0.0033125578518407974
09,law_justice_polizzi_longitude,0.0027917286301495626
09,law_justice_polit_longitude,0.0051055958674678615
09,law_justice_justitia_longitude,0.003678348050264025
09,law_justice_dike_longitude,0.003942708994627529
09,law_justice_themis_longitude,0.003720391522872038
09,law_justice_richthammer_longitude,0.00569372004845638
09,localization_chicago_longitude,0.006327394425004297
09,localization_chikako_longitude,0.005074799037213413
09,localization_cook_longitude,0.0050121687959954
09,aggression_composite,0.005919642111628325
09,mayhem_composite,0.00800951572534787
09,explosive_composite,0.006313058362343185
09,victims_pain_composite,0.008624594464587439
09,death_composite,0.005968971675637469
09,firearms_composite,0.008656271514868136
09,knives_composite,0.006771892609142045
09,prostitution_composite,0.008050686116395995
09,drugs_composite,0.00552818386745339
09,money_composite,0.006049861573727447
09,fire_composite,0.006591989950160299
09,obstacles_composite,0.005578054099934738
09,dishonesty_composite,0.005609813398679013
09,computer_composite,0.004277734844278522
09,law_justice_composite,0.0051094099314899855
09,localization_composite,0.007433250531766744
10,27,0.0
10,sun_longitude,0.009282779513822977
10,moon_longitude,0.016433141390789642
10,mercury_longitude,0.009049973501019087
10,venus_longitude,0.009143900565860176
10,mars_longitude,0.00724957803811531
10,jupiter_longitude,0.015301526310394453
10,saturn_longitude,0.02171911358631223
10,uranus_longitude,0.021798892311951312
10,neptune_longitude,0.040038194353177306
10,pluto_longitude,0.02990183509048136
10,moon_phase,0.015268279093647679
10,moon_distance,0.016626090598984542
10,ascendant,0.007421369772095233
10,midheaven,0.007731322053784893
10,north_node,0.010244440576636848
10,south_node,0.008578913633071901
10,mercury_retrograde,0.0004904489114779517
10,eclipse_proximity,0.008057011312347461
10,conjunctions,0.0046155564394453055
10,oppositions,0.004164882292858338
10,squares,0.006152977794705682
10,sun_dignity,0.0003454059248791161
10,moon_dignity,0.002052492965116731
10,mercury_dignity,0.0002306837470197716
10,aggression_eris_longitude,0.026515428313708247
10,aggression_nessus_longitude,0.029486093432443575
10,aggression_ate_longitude,0.006589140920623195
10,aggression_orcus_longitude,0.05765871905509548
10,aggression_amycus_longitude,0.005371948867030526
10,aggression_thereus_longitude,0.003108694776702267
10,aggression_kleinman_longitude,0.004025919058230179
10,aggression_sekhmet_longitude,0.002988073175933133
10,aggression_tyson_longitude,0.004534254725149074
10,aggression_schubart_longitude,0.0033946043307283985
10,aggression_aristaeus_longitude,0.003935401074492381
10,aggression_toro_longitude,0.005969589853885859
10,aggression_amphimachus_longitude,0.004385543784981733
10,aggression_balbastre_longitude,0.003458123337078336
10,mayhem_rhiphonos_longitude,0.004255648444137358
10,mayhem_chaos_longitude,0.021527556468972798
10,mayhem_phaeton_longitude,0.004840357978082741
10,mayhem_wild_longitude,0.004548270818190955
10,mayhem_hybris_longitude,0.00522954355228378
10,mayhem_hel_longitude,0.004497486393241531
10,mayhem_apophis_longitude,0.00572767541060534
10,explosive_pholus_longitude,0.03580539807641218
