fbi_code,feature,importance
07,aggression_orcus_longitude,0.036827120538989795
07,aggression_amycus_longitude,0.0028035358777834833
07,aggression_thereus_longitude,0.0018751951665718929
07,aggression_kleinman_longitude,0.0025086035016173023
07,aggression_sekhmet_longitude,0.0012586250421671155
07,aggression_tyson_longitude,0.0030242315031110503
07,aggression_schubart_longitude,0.0015147136432197316
07,aggression_aristaeus_longitude,0.003978850142322364
07,aggression_toro_longitude,0.0023774935132399944
07,aggression_amphimachus_longitude,0.00979682696662478
07,aggression_balbastre_longitude,0.0050102106944969246
07,mayhem_rhiphonos_longitude,0.009397125293594523
07,mayhem_chaos_longitude,0.037454625284128386
07,mayhem_phaeton_longitude,0.002053977781037234
07,mayhem_wild_longitude,0.0022277013612077385
07,mayhem_hybris_longitude,0.0021995331472850943
07,mayhem_hel_longitude,0.002730782360062087
07,mayhem_apophis_longitude,0.0021404441018860326
07,explosive_pholus_longitude,0.0712818368536142
07,explosive_tl66_longitude,0.007984735758027462
07,explosive_bomben_longitude,0.0010216408658807027
07,explosive_bombig_longitude,0.004347173022038127
07,explosive_bam_longitude,0.0008719121790107775
07,explosive_salpeter_longitude,0.00122281496099808
07,explosive_salpetriere_longitude,0.002147921411844985
07,victims_pain_sedna_longitude,0.0029882752241052004
07,victims_pain_chiron_longitude,0.10401255733020273
07,victims_pain_dejanira_longitude,0.0026059887186982733
07,victims_pain_nyctimene_longitude,0.004758549889010943
07,victims_pain_sado_longitude,0.0037796152802480397
07,victims_pain_paine_longitude,0.0026762375622912137
07,victims_pain_lacrimosa_longitude,0.001996853978643653
07,victims_pain_grieve_longitude,0.0028062991714931616
07,victims_pain_sisyphus_longitude,0.0019305143825005984
07,death_kaali_longitude,0.006200926872772605
07,death_crantor_longitude,0.0015378484537789806
07,death_pyramus_longitude,0.0025703218177691536
07,death_thisbe_longitude,0.003084415891824035
07,death_eurydike_longitude,0.0029502291766908754
07,firearms_gunn_longitude,0.0043427202385746665
07,firearms_gunnie_longitude,0.003014882095007939
07,firearms_gunma_longitude,0.0024092012301172327
07,firearms_shotwell_longitude,0.001228245183675982
07,knives_cutts_longitude,0.00207144423957309
07,knives_cutillo_longitude,0.0036948726870113446
07,knives_sharp_longitude,0.0016768560957350805
07,prostitution_pylenor_longitude,0.002063496503413549
07,prostitution_kythera_longitude,0.0037582447037023954
07,prostitution_poutanen_longitude,0.005713746201765178
07,prostitution_messalina_longitude,0.002816638874929745
07,prostitution_slettebak_longitude,0.003952452978191797
07,prostitution_lust_longitude,0.0021719271921390813
07,drugs_dionysus_longitude,0.0015697914326498002
07,drugs_bacchus_longitude,0.0022164846730760163
07,drugs_beer_longitude,0.002900868890554657
07,drugs_syringa_longitude,0.00435114734934482
07,drugs_syrinx_longitude,0.002989297317656128
07,drugs_pillmore_longitude,0.001212987537712452
07,drugs_datura_longitude,0.002277813918927986
07,money_midas_longitude,0.001445950721728649
07,money_mony_longitude,0.0041692559806554026
07,money_gold_longitude,0.005767793584393285
07,money_golden_longitude,0.0018061672584111248
07,money_goldfinger_longitude,0.0033328391032957714
07,money_goldreich_longitude,0.0015941538510361463
07,money_silver_longitude,0.007995830980215517
07,fire_pyrrhus_longitude,0.0044018405632039355
07,fire_burnett_longitude,0.002159113231484414
07,fire_burney_longitude,0.0032941494800098397
07,fire_burns_longitude,0.0017611922205156994
07,fire_burnim_longitude,0.0010600353757052904
07,fire_fireman_longitude,0.0023802952010719813
07,obstacles_alu_longitude,0.0017615714285214585
07,obstacles_hinderer_longitude,0.005922399121599398
07,obstacles_lysistrata_longitude,0.0012910003022649826
07,dishonesty_lie_longitude,0.013167361026260198
07,dishonesty_swindle_longitude,0.005600953482163159
07,dishonesty_cardea_longitude,0.001215097932277004
07,computer_hack_longitude,0.0037234818687957834
07,computer_hackman_longitude,0.0017505198183002007
07,law_justice_polizzi_longitude,0.00667289160053631
07,law_justice_polit_longitude,0.002255960813329557
07,law_justice_justitia_longitude,0.003366788128004222
07,law_justice_dike_longitude,0.0033318632038223826
07,law_justice_themis_longitude,0.0035279608296068404
07,law_justice_richthammer_longitude,0.001546518456922001
07,localization_chicago_longitude,0.0018788762650307066
07,localization_chikako_longitude,0.0017646609821258435
07,localization_cook_longitude,0.001781971608477673
08A,27,6.355848340687227e-05
08A,sun_longitude,0.027681920055425115
08A,moon_longitude,0.008601198538584577
08A,mercury_longitude,0.02670299648895731
08A,venus_longitude,0.017914762667054187
08A,mars_longitude,0.006454358001336737
08A,jupiter_longitude,0.010988741779525836
08A,saturn_longitude,0.044184911202858626
08A,uranus_longitude,0.05748773996683355
08A,neptune_longitude,0.037479456418279225
08A,pluto_longitude,0.018204102869321573
08A,moon_phase,0.008610879835916924
08A,moon_distance,0.00795932329200197
08A,ascendant,0.01774389624124778
08A,midheaven,0.026663774597411923
08A,north_node,0.02557810151622136
08A,south_node,0.02339170867456358
08A,mercury_retrograde,0.00016094746244953693
08A,eclipse_proximity,0.005014131707172282
08A,conjunctions,0.002377371896339209
08A,oppositions,0.0020087337732419613
08A,squares,0.004411723878012054
08A,sun_dignity,0.0006764563552640413
08A,moon_dignity,0.0006146568383477674
08A,mercury_dignity,0.00023440466313313175
08A,aggression_eris_longitude,0.03854426031455935
08A,aggression_nessus_longitude,0.04651638163058418
08A,aggression_ate_longitude,0.002786888989355858
08A,aggression_orcus_longitude,0.021555169642605274
08A,aggression_amycus_longitude,0.003373491819032358
08A,aggression_thereus_longitude,0.003386967887299951
08A,aggression_kleinman_longitude,0.003174433025769359
08A,aggression_sekhmet_longitude,0.00520171483251445
08A,aggression_tyson_longitude,0.003640003116186872
08A,aggression_schubart_longitude,0.002927597392894588
08A,aggression_aristaeus_longitude,0.004084620345170143
08A,aggression_toro_longitude,0.0028398316414314857
08A,aggression_amphimachus_longitude,0.0037157904278426507
08A,aggression_balbastre_longitude,0.0034870810311923277
08A,mayhem_rhiphonos_longitude,0.005436986870157087
08A,mayhem_chaos_longitude,0.04464478370568172
08A,mayhem_phaeton_longitude,0.004754210925253339
08A,mayhem_wild_longitude,0.0032673569828119454
08A,mayhem_hybris_longitude,0.0031015329051859845
08A,mayhem_hel_longitude,0.002903693966497965
08A,mayhem_apophis_longitude,0.006095421835711018
08A,explosive_pholus_longitude,0.03856472744660003
08A,explosive_tl66_longitude,0.004133604091051938
08A,explosive_bomben_longitude,0.0031299595222714477
08A,explosive_bombig_longitude,0.004436236147013472
08A,explosive_bam_longitude,0.003174342583250778
08A,explosive_salpeter_longitude,0.0022107480472720073
08A,explosive_salpetriere_longitude,0.002782463666071736
08A,victims_pain_sedna_longitude,0.013825871120154199
08A,victims_pain_chiron_longitude,0.08469867812003873
08A,victims_pain_dejanira_longitude,0.004160611919432242
08A,victims_pain_nyctimene_longitude,0.002475299359950285
08A,victims_pain_sado_longitude,0.0035993118203223244
08A,victims_pain_paine_longitude,0.005006310074217938
08A,victims_pain_lacrimosa_longitude,0.003391475832394888
08A,victims_pain_grieve_longitude,0.005554568249555541
08A,victims_pain_sisyphus_longitude,0.0031494660098304074
08A,death_kaali_longitude,0.004715960391875922
08A,death_crantor_longitude,0.0034753145002103403
08A,death_pyramus_longitude,0.00409988735254623
08A,death_thisbe_longitude,0.004848285402075807
08A,death_eurydike_longitude,0.00412350435097902
08A,firearms_gunn_longitude,0.0042520373800602924
08A,firearms_gunnie_longitude,0.005900218762559422
08A,firearms_gunma_longitude,0.003597898226247077
08A,firearms_shotwell_longitude,0.003493356274396865
08A,knives_cutts_longitude,0.004609456706502867
08A,knives_cutillo_longitude,0.0029516872164354036
08A,knives_sharp_longitude,0.002759464985435891
08A,prostitution_pylenor_longitude,0.00446379974932616
08A,prostitution_kythera_longitude,0.0033096638938363283
08A,prostitution_poutanen_longitude,0.00473212471683516
08A,prostitution_messalina_longitude,0.003399954056895206
08A,prostitution_slettebak_longitude,0.003864239586804222
08A,prostitution_lust_longitude,0.005346708740963627
08A,drugs_dionysus_longitude,0.002743866639335852
08A,drugs_bacchus_longitude,0.0035710057735899607
08A,drugs_beer_longitude,0.003181963314843931
08A,drugs_syringa_longitude,0.002852588827371177
08A,drugs_syrinx_longitude,0.0029656296933506603
08A,drugs_pillmore_longitude,0.0036550663745936874
08A,drugs_datura_longitude,0.003771076683231033
08A,money_midas_longitude,0.004572821249818302
08A,money_mony_longitude,0.0044500563216151095
08A,money_gold_longitude,0.0035337121279484947
08A,money_golden_longitude,0.0034313795705670945
08A,money_goldfinger_longitude,0.003963232845524849
08A,money_goldreich_longitude,0.005988197520238781
08A,money_silver_longitude,0.004217391542801764
08A,fire_pyrrhus_longitude,0.00444797161216041
08A,fire_burnett_longitude,0.004533420885826178
08A,fire_burney_longitude,0.004177295382154031
08A,fire_burns_longitude,0.0030772180360776518
08A,fire_burnim_longitude,0.004253330791593179
08A,fire_fireman_longitude,0.0027068375625219332
08A,obstacles_alu_longitude,0.004006954830673335
08A,obstacles_hinderer_longitude,0.004579303511819759
08A,obstacles_lysistrata_longitude,0.003143731119924516
08A,dishonesty_lie_longitude,0.005771643030765996
08A,dishonesty_swindle_longitude,0.0027346885583720087
08A,dishonesty_cardea_longitude,0.0032034607772156794
08A,computer_hack_longitude,0.0033140262288267556
08A,computer_hackman_longitude,0.00334415189013176
08A,law_justice_polizzi_longitude,0.003904179974954397
08A,law_justice_polit_longitude,0.003063080145300973
08A,law_justice_justitia_longitude,0.003033787673562728
08A,law_justice_dike_longitude,0.0029994287323284736
08A,law_justice_themis_longitude,0.00436106773965623
08A,law_justice_richthammer_longitude,0.003841565326143885
08A,localization_chicago_longitude,0.006763596137867263
08A,localization_chikako_longitude,0.003991927190755785
08A,localization_cook_longitude,0.006964031582477569
08B,27,1.6477793409156918e-05
08B,sun_longitude,0.0070128775257799975
08B,moon_longitude,0.0036394953405223724
08B,mercury_longitude,0.008690411482430925
08B,venus_longitude,0.0055472180834369895
08B,mars_longitude,0.0026017753277539713
08B,jupiter_longitude,0.005438258172201927
08B,saturn_longitude,0.11948872304916693
08B,uranus_longitude,0.07179911492294966
08B,neptune_longitude,0.08604443744121892
08B,pluto_longitude,0.06319674300160147
08B,moon_phase,0.003545233796389586
08B,moon_distance,0.0037744951879685163
08B,ascendant,0.0052497659503824776
08B,midheaven,0.010448069338860517
08B,north_node,0.012876662268575374
08B,south_node,0.018183986179593405
08B,mercury_retrograde,0.00011149972077592344
08B,eclipse_proximity,0.0028409988220733633
08B,conjunctions,0.001430000203207454
08B,oppositions,0.002964864465256133
08B,squares,0.001835339041132714
08B,sun_dignity,3.504990350358071e-05
08B,moon_dignity,0.0005537954772725016
08B,mercury_dignity,9.856297886974701e-05
08B,aggression_eris_longitude,0.11667389284568058
08B,aggression_nessus_longitude,0.019104500579261774
08B,aggression_ate_longitude,0.0019156779175228196
08B,aggression_orcus_longitude,0.05996257943593401
08B,aggression_amycus_longitude,0.0025395952140911692
08B,aggression_thereus_longitude,0.002835921624448608
08B,aggression_kleinman_longitude,0.002970643008468729
08B,aggression_sekhmet_longitude,0.0018265922123650437
08B,aggression_tyson_longitude,0.001507990951407393
08B,aggression_schubart_longitude,0.003028882913277921
08B,aggression_aristaeus_longitude,0.0009861387672878035
08B,aggression_toro_longitude,0.001788760449643253
08B,aggression_amphimachus_longitude,0.0014271796497251008
08B,aggression_balbastre_longitude,0.0020441618441727183
08B,mayhem_rhiphonos_longitude,0.0025076854049521876
08B,mayhem_chaos_longitude,0.022008926365482944
08B,mayhem_phaeton_longitude,0.0017546966836534796
08B,mayhem_wild_longitude,0.0018177598263452892
08B,mayhem_hybris_longitude,0.0017269894650014136
08B,mayhem_hel_longitude,0.0021755286884381653
08B,mayhem_apophis_longitude,0.0036074773086161058
08B,explosive_pholus_longitude,0.09590527366886414
08B,explosive_tl66_longitude,0.001515344738296314
08B,explosive_bomben_longitude,0.0018082737475704676
08B,explosive_bombig_longitude,0.003234792166596121
08B,explosive_bam_longitude,0.0013718704138085832
08B,explosive_salpeter_longitude,0.0016720294793070498
08B,explosive_salpetriere_longitude,0.0017659284591425449
08B,victims_pain_sedna_longitude,0.0099577881369335
08B,victims_pain_chiron_longitude,0.06151345434408429
08B,victims_pain_dejanira_longitude,0.0013517470992277939
08B,victims_pain_nyctimene_longitude,0.0018809720808650218
08B,victims_pain_sado_longitude,0.001813680114268248
08B,victims_pain_paine_longitude,0.003035146066565598
08B,victims_pain_lacrimosa_longitude,0.0021547598107999073
08B,victims_pain_grieve_longitude,0.001762054094941279
08B,victims_pain_sisyphus_longitude,0.002011244685704257
08B,death_kaali_longitude,0.0018158381384533854
08B,death_crantor_longitude,0.002683643518996474
08B,death_pyramus_longitude,0.0019160251874772202
08B,death_thisbe_longitude,0.0010924878888230233
08B,death_eurydike_longitude,0.002982568031130936
08B,firearms_gunn_longitude,0.006929918376743489
08B,firearms_gunnie_longitude,0.0015971733135844654
08B,firearms_gunma_longitude,0.0019105920791975307
08B,firearms_shotwell_longitude,0.0015614940057766004
08B,knives_cutts_longitude,0.0027475678638517573
08B,knives_cutillo_longitude,0.003882594755018781
08B,knives_sharp_longitude,0.0017215344481433426
08B,prostitution_pylenor_longitude,0.0019966244420548977
08B,prostitution_kythera_longitude,0.001467364861258631
08B,prostitution_poutanen_longitude,0.0021202900185797752
08B,prostitution_messalina_longitude,0.001522761615874947
08B,prostitution_slettebak_longitude,0.00259126663098697
08B,prostitution_lust_longitude,0.0018069096234923517
08B,drugs_dionysus_longitude,0.001925759100434298
08B,drugs_bacchus_longitude,0.004255489305766418
08B,drugs_beer_longitude,0.0012359476996754303
08B,drugs_syringa_longitude,0.002094724046861949
08B,drugs_syrinx_longitude,0.0018545748839828501
08B,drugs_pillmore_longitude,0.0016909811854319541
08B,drugs_datura_longitude,0.0019287713785616227
08B,money_midas_longitude,0.002434013058872971
08B,money_mony_longitude,0.0031101725608506763
08B,money_gold_longitude,0.00241107303837544
08B,money_golden_longitude,0.0012538405964780963
08B,money_goldfinger_longitude,0.0016175672917273047
08B,money_goldreich_longitude,0.0016506390471691266
08B,money_silver_longitude,0.002193985144473359
08B,fire_pyrrhus_longitude,0.0014660963074607802
08B,fire_burnett_longitude,0.0025750706255658153
08B,fire_burney_longitude,0.0018710047215057032
08B,fire_burns_longitude,0.001792818565478261
08B,fire_burnim_longitude,0.001673641924925585
08B,fire_fireman_longitude,0.0019765688673014006
08B,obstacles_alu_longitude,0.0015864020806002329
08B,obstacles_hinderer_longitude,0.0021653654740362363
08B,obstacles_lysistrata_longitude,0.0024812857929340584
08B,dishonesty_lie_longitude,0.0027269416251358533
08B,dishonesty_swindle_longitude,0.0010599939053271296
08B,dishonesty_cardea_longitude,0.0030363180033149695
08B,computer_hack_longitude,0.002060482734923471
08B,computer_hackman_longitude,0.0012190939889381565
08B,law_justice_polizzi_longitude,0.00123668003017786
08B,law_justice_polit_longitude,0.001195847583839646
08B,law_justice_justitia_longitude,0.0014561637880103038
08B,law_justice_dike_longitude,0.0014393463577297675
08B,law_justice_themis_longitude,0.0022115064563121077
08B,law_justice_richthammer_longitude,0.0013312238996881689
08B,localization_chicago_longitude,0.0023071004337489607
08B,localization_chikako_longitude,0.0027403790060830063
08B,localization_cook_longitude,0.001996678951771342
09,27,4.2259975558638195e-05
09,sun_longitude,0.01211148345161333
09,moon_longitude,0.01816766669738085
09,mercury_longitude,0.016708576181357827
09,venus_longitude,0.012918635061852191
09,mars_longitude,0.008731592005004883
09,jupiter_longitude,0.00956915173935965
09,saturn_longitude,0.047651447408893745
09,uranus_longitude,0.028807258967506553
09,neptune_longitude,0.041269211874483264
09,pluto_longitude,0.03228920411501768
09,moon_phase,0.021150947069606112
09,moon_distance,0.019456743448839738
09,ascendant,0.013469198668721987
09,midheaven,0.014663500031312856
09,north_node,0.010850300921532125
09,south_node,0.016566750955448444
09,mercury_retrograde,0.0005489288716632722
09,eclipse_proximity,0.011487266706964545
09,conjunctions,0.005226591548522184
09,oppositions,0.005693304030297895
09,squares,0.00784624003360492
09,sun_dignity,0.0004886725808225745
09,moon_dignity,0.0011456222550196155
09,mercury_dignity,0.0003151413074886139
09,aggression_eris_longitude,0.043059025550340274
09,aggression_nessus_longitude,0.015280671557239474
09,aggression_ate_longitude,0.005028112193757374
09,aggression_orcus_longitude,0.022240060100599406
09,aggression_amycus_longitude,0.004150017085613006
09,aggression_thereus_longitude,0.006717535777631946
09,aggression_kleinman_longitude,0.003992693062976608
09,aggression_sekhmet_longitude,0.0043802882135266265
09,aggression_tyson_longitude,0.004383437227290778
09,aggression_schubart_longitude,0.004370278572074542
09,aggression_aristaeus_longitude,0.004694115756891862
09,aggression_toro_longitude,0.005308237793495938
09,aggression_amphimachus_longitude,0.0049620368002197554
09,aggression_balbastre_longitude,0.004436790127240803
09,mayhem_rhiphonos_longitude,0.004721527831744845
09,mayhem_chaos_longitude,0.017654668438824333
09,mayhem_phaeton_longitude,0.004842810045493197
09,mayhem_wild_longitude,0.004081146967679706
09,mayhem_hybris_longitude,0.0054850164714786796
09,mayhem_hel_longitude,0.005121837996413959
09,mayhem_apophis_longitude,0.010319395617552322
09,explosive_pholus_longitude,0.037956060215481945
09,explosive_tl66_longitude,0.006683566447928127
09,explosive_bomben_longitude,0.005466010541543307
09,explosive_bombig_longitude,0.005370153109908543
09,explosive_bam_longitude,0.005053572517288069
09,explosive_salpeter_longitude,0.005989943149211237
09,explosive_salpetriere_longitude,0.006986769528517477
09,victims_pain_sedna_longitude,0.01381978300025004
09,victims_pain_chiron_longitude,0.03238714612101701
09,victims_pain_dejanira_longitude,0.007135344257754144
09,victims_pain_nyctimene_longitude,0.005841164010205252
09,victims_pain_sado_longitude,0.003935239825223759
09,victims_pain_paine_longitude,0.005385128915302514
09,victims_pain_lacrimosa_longitude,0.005500085492001949
09,victims_pain_grieve_longitude,0.005472797514819179
09,victims_pain_sisyphus_longitude,0.004669314424578947
09,death_kaali_longitude,0.005018518726376883
09,death_crantor_longitude,0.0057150185674770355
09,death_pyramus_longitude,0.005614190969769671
09,death_thisbe_longitude,0.005951452881635854
09,death_eurydike_longitude,0.0059750291773800245
09,firearms_gunn_longitude,0.005985717655753157
09,firearms_gunnie_longitude,0.006825969971043731
09,firearms_gunma_longitude,0.006351150724020398
09,firearms_shotwell_longitude,0.006624992314458707
09,knives_cutts_longitude,0.005385955901059706
09,knives_cutillo_longitude,0.005648351600992254
09,knives_sharp_longitude,0.004911936871047173
09,prostitution_pylenor_longitude,0.005169103808147395
09,prostitution_kythera_longitude,0.004235173072347045
09,prostitution_poutanen_longitude,0.0053524727273111024
09,prostitution_messalina_longitude,0.006415329313450919
09,prostitution_slettebak_longitude,0.006688291071653436
09,prostitution_lust_longitude,0.004099969670085639
09,drugs_dionysus_longitude,0.00770317928678268
09,drugs_bacchus_longitude,0.005671603753573284
09,drugs_beer_longitude,0.00408327260958219
09,drugs_syringa_longitude,0.004443581501150581
09,drugs_syrinx_longitude,0.005447322880551065
09,drugs_pillmore_longitude,0.005446661727605289
09,drugs_datura_longitude,0.005355918001529535
09,money_midas_longitude,0.004927917466726378
09,money_mony_longitude,0.005042729314970403
09,money_gold_longitude,0.004613045606892473
09,money_golden_longitude,0.006012277778510422
09,money_goldfinger_longitude,0.0042046080375620805
09,money_goldreich_longitude,0.006009499360230433
09,money_silver_longitude,0.00643743737098123
09,fire_pyrrhus_longitude,0.0035440989954628964
09,fire_burnett_longitude,0.006373631123013226
09,fire_burney_longitude,0.006502482820468257
09,fire_burns_longitude,0.004354076909187489
09,fire_burnim_longitude,0.005249072401632525
09,fire_fireman_longitude,0.00517626363328835
09,obstacles_alu_longitude,0.00666215379417342
09,obstacles_hinderer_longitude,0.004638789933771537
09,obstacles_lysistrata_longitude,0.005377554994350499
09,dishonesty_lie_longitude,0.004634799150751584
09,dishonesty_swindle_longitude,0.005261120071502104
09,dishonesty_cardea_longitude,0.006856910477660063
09,computer_hack_longitude,0.004417340544444733
09,computer_hackman_longitude,0.004305564102098574
09,law_justice_polizzi_longitude,0.004199069095386883
09,law_justice_polit_longitude,0.0066587748749745565
09,law_justice_justitia_longitude,0.004802626513854879
09,law_justice_dike_longitude,0.005787513186731582
09,law_justice_themis_longitude,0.004718984599370485
09,law_justice_richthammer_longitude,0.005474439904693677
09,localization_chicago_longitude,0.0072725035779165805
09,localization_chikako_longitude,0.004903771343757266
09,localization_cook_longitude,0.005403300063860413
10,27,0.00011295428426851562
10,sun_longitude,0.008476365791986117
10,moon_longitude,0.019702376833345626
10,mercury_longitude,0.00983385468674814
10,venus_longitude,0.009832336320369083
10,mars_longitude,0.008518152055612734
10,jupiter_longitude,0.010004381229197041
10,saturn_longitude,0.03485227811159861
10,uranus_longitude,0.02644587327535632
10,neptune_longitude,0.04125370517563941
10,pluto_longitude,0.02817203414799216
10,moon_phase,0.017163137657957784
10,moon_distance,0.01871348811285897
10,ascendant,0.008438459690459511
10,midheaven,0.007291670943200531
10,north_node,0.012399077426912064
10,south_node,0.012666459119001374
10,mercury_retrograde,0.000354485086557886
10,eclipse_proximity,0.008911911118843836
10,conjunctions,0.005433567921356334
10,oppositions,0.004741645077688778
10,squares,0.006212008184619416
10,sun_dignity,0.00025980843960497324
10,moon_dignity,0.0022997723557549527
10,mercury_dignity,0.0002717011420590268
10,aggression_eris_longitude,0.026585485778453717
10,aggression_nessus_longitude,0.022846021150493917
10,aggression_ate_longitude,0.007017679450809956
10,aggression_orcus_longitude,0.04235291729011305
10,aggression_amycus_longitude,0.007024332008555363
10,aggression_thereus_longitude,0.004502183572284384
10,aggression_kleinman_longitude,0.003117729539060663
10,aggression_sekhmet_longitude,0.004291896582798513
10,aggression_tyson_longitude,0.005057663693456683
10,aggression_schubart_longitude,0.004050715691709982
10,aggression_aristaeus_longitude,0.007707263183392458
10,aggression_toro_longitude,0.006787543249306575
10,aggression_amphimachus_longitude,0.00513791302536857
10,aggression_balbastre_longitude,0.0041491758515094625
10,mayhem_rhiphonos_longitude,0.005708344687240504
10,mayhem_chaos_longitude,0.01997595486132142
10,mayhem_phaeton_longitude,0.005056748706697913
10,mayhem_wild_longitude,0.006325395575951901
10,mayhem_hybris_longitude,0.005587262862159312
10,mayhem_hel_longitude,0.007833265067260111
10,mayhem_apophis_longitude,0.007007570530634731
10,explosive_pholus_longitude,0.04623794144782959
10,explosive_tl66_longitude,0.003843938983243268
10,explosive_bomben_longitude,0.004388907746282153
10,explosive_bombig_longitude,0.0050051005104164315
10,explosive_bam_longitude,0.008183313447831353
10,explosive_salpeter_longitude,0.005921023420943599
10,explosive_salpetriere_longitude,0.004489244832479906
10,victims_pain_sedna_longitude,0.009685530458612979
10,victims_pain_chiron_longitude,0.05121566227277766
10,victims_pain_dejanira_longitude,0.004133289034991999
10,victims_pain_nyctimene_longitude,0.005311896526325087
10,victims_pain_sado_longitude,0.00545838777464464
10,victims_pain_paine_longitude,0.005118259306423581
10,victims_pain_lacrimosa_longitude,0.006840438122448644
10,victims_pain_grieve_longitude,0.005204956477628794
10,victims_pain_sisyphus_longitude,0.007348509508424536
10,death_kaali_longitude,0.003917856089774958
10,death_crantor_longitude,0.004099962830583319
10,death_pyramus_longitude,0.00712186638986699
10,death_thisbe_longitude,0.0073921297035022164
10,death_eurydike_longitude,0.012831536336376397
10,firearms_gunn_longitude,0.004574075981150541
10,firearms_gunnie_longitude,0.007573218656583092
10,firearms_gunma_longitude,0.008592806958392889
10,firearms_shotwell_longitude,0.0037460376011477763
10,knives_cutts_longitude,0.004271184213857671
10,knives_cutillo_longitude,0.005263461782868987
10,knives_sharp_longitude,0.004576851080956447
10,prostitution_pylenor_longitude,0.0046820632381626825
10,prostitution_kythera_longitude,0.005592729165413826
10,prostitution_poutanen_longitude,0.006964675680112086
10,prostitution_messalina_longitude,0.004751378772735683
10,prostitution_slettebak_longitude,0.006860135765613905
10,prostitution_lust_longitude,0.005805235077764232
10,drugs_dionysus_longitude,0.005523377491147731
10,drugs_bacchus_longitude,0.004440049680572978
10,drugs_beer_longitude,0.005181085791195332
10,drugs_syringa_longitude,0.004080704710992246
10,drugs_syrinx_longitude,0.004502466784817519
10,drugs_pillmore_longitude,0.0027925903708029315
10,drugs_datura_longitude,0.003552512468405186
10,money_midas_longitude,0.005871146034010412
10,money_mony_longitude,0.005453487135089776
10,money_gold_longitude,0.007277604629593507
10,money_golden_longitude,0.00481359922621353
10,money_goldfinger_longitude,0.005691258895276762
10,money_goldreich_longitude,0.0046632422909342565
10,money_silver_longitude,0.005180439576452628
10,fire_pyrrhus_longitude,0.0035127637234777785
10,fire_burnett_longitude,0.004851805747049927
10,fire_burney_longitude,0.0053806102870177265
10,fire_burns_longitude,0.004636380987422495
10,fire_burnim_longitude,0.007165831293927482
10,fire_fireman_longitude,0.007427273896517719
10,obstacles_alu_longitude,0.0062245361853222325
10,obstacles_hinderer_longitude,0.005157090689705642
10,obstacles_lysistrata_longitude,0.0058157124669044125
10,dishonesty_lie_longitude,0.004433220216307925
10,dishonesty_swindle_longitude,0.006929592546326302
10,dishonesty_cardea_longitude,0.0035495155699548113
10,computer_hack_longitude,0.009581820083008372
10,computer_hackman_longitude,0.008890729789856364
10,law_justice_polizzi_longitude,0.0054569227349907075
10,law_justice_polit_longitude,0.003969697026743253
10,law_justice_justitia_longitude,0.00812834283058834
10,law_justice_dike_longitude,0.005210359456250436
10,law_justice_themis_longitude,0.0051231737026535724
10,law_justice_richthammer_longitude,0.003966584559894422
10,localization_chicago_longitude,0.005533232180763058
10,localization_chikako_longitude,0.006723531023726261
10,localization_cook_longitude,0.005819536172349812
11,27,4.0914713597731905e-05
11,sun_longitude,0.005971771767756186
11,moon_longitude,0.014054070956340757
11,mercury_longitude,0.008363866153691496
11,venus_longitude,0.006387259973441216
11,mars_longitude,0.006247770750396864
11,jupiter_longitude,0.007332944381988391
11,saturn_longitude,0.05859291634018078
11,uranus_longitude,0.039226722322122626
11,neptune_longitude,0.06885472444670081
11,pluto_longitude,0.05097539929457622
11,moon_phase,0.013882832637091079
11,moon_distance,0.013666075342937026
11,ascendant,0.006921814371052105
11,midheaven,0.0060736195792686545
11,north_node,0.013690083873911978
11,south_node,0.03108568234112289
11,mercury_retrograde,0.00021875507085455264
11,eclipse_proximity,0.00665799684651441
11,conjunctions,0.0035806746715971428
11,oppositions,0.0031295358919722184
11,squares,0.005132702821029542
11,sun_dignity,6.800698330934463e-05
11,moon_dignity,0.0009988589322345452
11,mercury_dignity,0.0003785391040799502
11,aggression_eris_longitude,0.059847630172448804
11,aggression_nessus_longitude,0.02562828553050157
11,aggression_ate_longitude,0.004058781764913181
11,aggression_orcus_longitude,0.043808413808710825
11,aggression_amycus_longitude,0.004554357202817671
11,aggression_thereus_longitude,0.00325302097287737
11,aggression_kleinman_longitude,0.006936071964012766
11,aggression_sekhmet_longitude,0.005070189930268294
11,aggression_tyson_longitude,0.003172635361715722
11,aggression_schubart_longitude,0.004074303388902246
11,aggression_aristaeus_longitude,0.006527654699435569
11,aggression_toro_longitude,0.002548444970874455
11,aggression_amphimachus_longitude,0.004580911411709895
11,aggression_balbastre_longitude,0.0038689575121239415
11,mayhem_rhiphonos_longitude,0.008550425490109136
11,mayhem_chaos_longitude,0.0244521179327687
11,mayhem_phaeton_longitude,0.005415661030463054
11,mayhem_wild_longitude,0.004531414759936334
11,mayhem_hybris_longitude,0.004074276626963112
11,mayhem_hel_longitude,0.004068119294906875
11,mayhem_apophis_longitude,0.004867613381211702
11,explosive_pholus_longitude,0.06981562197833013
11,explosive_tl66_longitude,0.004578209050865414
11,explosive_bomben_longitude,0.005191613171845261
11,explosive_bombig_longitude,0.006314757510359838
11,explosive_bam_longitude,0.003115771972023588
11,explosive_salpeter_longitude,0.003189020158192906
11,explosive_salpetriere_longitude,0.0028704211223371363
11,victims_pain_sedna_longitude,0.009535393237170823
